product_type,product_name,sales_volume,price,sale_time,date,platform,brand,reviews,rating,is_promo
Máy tính xách tay,Secured multi-tasking forecast,3915.0,377.35,Tháng 4,2023-02-25,Lazada,Benton,910,4.2,0
Máy tính xách tay,Fully-configurable dedicated help-desk,4132.0,140.09,Tháng 1,2024-03-02,Lazada,NARS,110,2.6,1
Máy tính xách tay,Sharable high-level implementation,4521.0,403.94,Tháng 11,2023-10-22,Shopee,Tony Moly,311,3.1,0
Máy tính xách tay,Synergistic discrete ability,3693.0,447.93,Tháng 1,2023-05-26,Shopee,Shiseido,928,3.0,0
Máy tính xách tay,Visionary 6thgeneration complexity,3353.0,422.68,Tháng 8,2024-09-07,Shopee,SNAILWHITE,610,2.3,0
Máy tính xách tay,Optimized fault-tolerant groupware,787.0,192.86,Tháng 4,2024-04-09,Shopee,The Body Shop Tea Tree,357,4.8,0
Máy tính xách tay,Multi-lateral grid-enabled access,612.0,499.71,Tháng 11,2024-01-13,Lazada,TRESemmé,254,2.0,0
Máy tính xách tay,Down-sized human-resource website,4141.0,102.71,Tháng 12,2023-12-02,Lazada,Burt's Bees,576,2.1,1
Máy tính xách tay,Digitized content-based software,971.0,165.57,Tháng 11,2024-03-27,Shopee,Coca-Cola,299,2.8,0
Máy tính xách tay,Adaptive human-resource approach,76.0,479.96,Tháng 10,2022-05-06,Lazada,Samsung,162,2.6,0
Máy tính xách tay,Vision-oriented static encryption,1645.0,219.24,Tháng 12,2021-12-16,Shopee,Jojoba Oil,319,3.9,0
Máy tính xách tay,Fundamental regional solution,1329.0,237.53,Tháng 5,2024-10-29,Lazada,Pond's,872,1.3,0
Máy tính xách tay,Team-oriented 6thgeneration strategy,144.0,37.02,Tháng 8,2024-09-14,Lazada,Smashbox,867,3.3,1
Máy tính xách tay,Down-sized background initiative,3846.0,200.16,Tháng 3,2024-08-07,Shopee,The Body Shop Tea Tree,985,1.2,0
Máy tính xách tay,Assimilated regional access,1811.0,271.32,Tháng 3,2024-04-08,Lazada,Innisfree,277,3.7,0
Máy tính xách tay,De-engineered executive knowledgebase,3253.0,65.14,Tháng 8,2022-04-06,Shopee,Tatcha,716,1.7,1
Máy tính xách tay,Optimized contextually-based benchmark,4918.0,328.55,Tháng 11,2023-11-22,Lazada,Kiehl's,974,2.7,0
Máy tính xách tay,Seamless bifurcated model,2224.0,92.3,Tháng 2,2023-04-03,Shopee,Sunsilk,498,4.3,1
Máy tính xách tay,Down-sized 4thgeneration forecast,2090.0,332.27,Tháng 8,2021-10-31,Lazada,Bobbi Brown,355,3.4,0
Máy tính xách tay,Re-contextualized directional collaboration,1019.0,433.75,Tháng 12,2021-12-07,Shopee,Garnier SkinActive,718,4.6,0
Máy tính xách tay,Managed disintermediate productivity,3718.0,229.29,Tháng 2,2022-02-06,Lazada,Clinique for Men,681,3.0,0
Máy tính xách tay,Ameliorated incremental hardware,1225.0,35.37,Tháng 3,2022-12-20,Lazada,The Ordinary,616,1.1,1
Máy tính xách tay,Decentralized upward-trending firmware,4458.0,485.69,Tháng 8,2021-11-05,Lazada,Muji,446,4.0,0
Máy tính xách tay,Streamlined dedicated matrices,317.0,340.57,Tháng 4,2022-10-26,Shopee,Kraft,512,1.1,0
Máy tính xách tay,Upgradable methodical solution,1489.0,63.28,Tháng 7,2022-06-18,Shopee,Apple,382,1.3,1
Máy tính xách tay,Monitored logistical neural-net,371.0,280.67,Tháng 8,2022-11-25,Lazada,Nivea,454,3.3,0
Máy tính xách tay,Down-sized logistical groupware,1551.0,273.19,Tháng 11,2021-11-24,Lazada,Kiehl's,422,3.5,0
Máy tính xách tay,Public-key static product,2368.0,181.57,Tháng 1,2024-03-02,Lazada,Uniqlo,539,1.4,0
Máy tính xách tay,Customer-focused 6thgeneration knowledge user,400.0,167.85,Tháng 8,2024-06-13,Shopee,L'Oréal Professionnel,919,4.7,0
Máy tính xách tay,Realigned intermediate workforce,643.0,138.07,Tháng 3,2024-03-09,Shopee,Colgate,475,4.0,0
Máy tính xách tay,Organized even-keeled functionalities,444.0,408.15,Tháng 10,2024-10-19,Lazada,Smashbox,989,2.2,0
Máy tính xách tay,Expanded zero administration moderator,1908.0,197.25,Tháng 11,2023-05-30,Shopee,Burt's Bees,110,4.0,0
Máy tính xách tay,Advanced multimedia flexibility,4341.0,299.6,Tháng 3,2021-11-20,Lazada,Aveda,769,3.5,0
Máy tính xách tay,Fundamental impactful info-mediaries,1561.0,230.26,Tháng 11,2024-02-11,Shopee,Fanta,12,4.6,0
Máy tính xách tay,Ergonomic cohesive moratorium,3539.0,78.88,Tháng 2,2023-05-12,Lazada,LG,433,2.8,1
Máy tính xách tay,Multi-lateral 6thgeneration focus group,4517.0,22.54,Tháng 2,2024-08-25,Shopee,Sony,717,5.0,1
Máy tính xách tay,Function-based foreground alliance,1424.0,190.3,Tháng 7,2022-10-24,Shopee,Olay Regenerist,1000,4.2,0
Máy tính xách tay,Devolved dynamic focus group,3101.0,432.67,Tháng 2,2021-12-17,Shopee,Shiseido,259,1.7,0
Máy tính xách tay,Automated systemic circuit,2032.0,239.3,Tháng 6,2022-06-01,Shopee,Uniqlo,404,1.1,0
Máy tính xách tay,Profound mobile ability,291.0,432.8,Tháng 11,2022-12-27,Lazada,Wella,760,3.4,0
Máy tính xách tay,Secured tertiary project,3015.0,335.99,Tháng 4,2024-09-21,Shopee,Clinique for Men,667,3.1,0
Máy tính xách tay,Centralized user-facing task-force,1802.0,124.94,Tháng 4,2024-07-15,Lazada,Aveda,398,1.8,1
Máy tính xách tay,Front-line static data-warehouse,4643.0,165.64,Tháng 9,2023-10-26,Lazada,Coca-Cola,530,2.1,1
Máy tính xách tay,Switchable intangible methodology,110.0,58.12,Tháng 4,2022-09-22,Lazada,Etude House,252,1.9,1
Máy tính xách tay,Grass-roots tertiary help-desk,2199.0,134.28,Tháng 3,2024-09-14,Lazada,Glade,60,2.0,1
Máy tính xách tay,Open-architected contextually-based conglomeration,683.0,290.77,Tháng 2,2022-08-06,Lazada,LANEIGE,40,2.3,0
Máy tính xách tay,Advanced local system engine,2468.0,361.29,Tháng 12,2023-05-08,Shopee,Tarte Cosmetics,520,2.7,0
Máy tính xách tay,Realigned 4thgeneration database,4038.0,312.89,Tháng 3,2023-04-07,Lazada,Fa,324,2.8,0
Máy tính xách tay,Down-sized empowering productivity,34.0,219.68,Tháng 11,2023-03-24,Lazada,Tatcha,348,3.3,0
Máy tính xách tay,Multi-layered human-resource approach,930.0,170.57,Tháng 11,2024-02-22,Lazada,Dove Men+Care,85,1.7,0
Máy tính xách tay,Vision-oriented clear-thinking alliance,2760.0,195.37,Tháng 1,2023-10-03,Lazada,Revlon,106,4.0,0
Máy tính xách tay,Persistent incremental conglomeration,1354.0,456.23,Tháng 3,2023-01-05,Lazada,Adidas,344,3.1,0
Máy tính xách tay,Mandatory eco-centric implementation,3612.0,494.09,Tháng 6,2023-11-20,Shopee,Uniqlo,37,3.3,0
Máy tính xách tay,Digitized multi-tasking success,1894.0,372.22,Tháng 4,2023-09-14,Shopee,Zara,94,1.0,0
Máy tính xách tay,Enterprise-wide composite Graphical User Interface,1533.0,270.66,Tháng 1,2024-03-17,Lazada,Zara,563,4.0,0
Máy tính xách tay,Assimilated zero tolerance help-desk,3187.0,124.4,Tháng 10,2022-04-25,Lazada,Nivea,773,2.6,1
Máy tính xách tay,Synchronized needs-based monitoring,124.0,17.42,Tháng 6,2024-09-30,Lazada,Almay,126,1.8,1
Máy tính xách tay,Cloned optimal product,1853.0,311.53,Tháng 7,2022-10-13,Shopee,Nivea,505,4.2,0
Máy tính xách tay,Total encompassing intranet,448.0,131.68,Tháng 3,2022-02-10,Lazada,Dove Men+Care,735,3.7,1
Máy tính xách tay,Organized 24/7 time-frame,3534.0,271.25,Tháng 2,2024-09-15,Shopee,SkinCeuticals,237,3.1,0
Máy tính xách tay,Customer-focused needs-based Local Area Network,3741.0,157.07,Tháng 2,2022-12-13,Lazada,Etude House,72,3.9,0
Máy tính xách tay,Advanced grid-enabled database,3465.0,255.77,Tháng 11,2024-09-18,Shopee,Bioré,973,1.1,0
Máy tính xách tay,Multi-layered multi-state contingency,1618.0,331.99,Tháng 1,2022-12-14,Lazada,Tatcha,261,3.2,0
Máy tính xách tay,Operative needs-based methodology,2095.0,455.73,Tháng 4,2024-03-25,Lazada,Olay,697,2.5,0
Máy tính xách tay,De-engineered modular firmware,4067.0,443.65,Tháng 7,2023-09-18,Shopee,L'Oreal Elvive,618,1.6,0
Máy tính xách tay,Team-oriented 4thgeneration customer loyalty,366.0,300.54,Tháng 8,2023-08-16,Shopee,Essie,377,3.4,0
Máy tính xách tay,Multi-tiered asynchronous hardware,4367.0,385.72,Tháng 11,2023-01-17,Lazada,Dell,365,4.2,0
Máy tính xách tay,Reverse-engineered methodical ability,1229.0,274.0,Tháng 3,2024-09-05,Lazada,O.P.I.,747,2.0,0
Máy tính xách tay,Pre-emptive neutral access,3356.0,148.65,Tháng 1,2024-10-01,Lazada,TRESemmé,16,2.7,0
Máy tính xách tay,Multi-tiered national product,4004.0,494.8,Tháng 5,2024-02-22,Shopee,TRESemmé,398,4.3,0
Máy tính xách tay,Organic 4thgeneration definition,4254.0,208.99,Tháng 3,2022-02-12,Lazada,Dove Purely Pampering,680,4.6,1
Máy tính xách tay,Synergized motivating help-desk,2781.0,302.19,Tháng 10,2022-03-13,Shopee,Avène,366,2.8,0
Máy tính xách tay,Customizable stable project,132.0,442.3,Tháng 1,2024-06-01,Lazada,Biore,166,1.2,0
Máy tính xách tay,Reduced actuating hardware,118.0,113.7,Tháng 6,2022-09-24,Lazada,TRESemmé,238,4.8,1
Máy tính xách tay,Visionary incremental benchmark,4512.0,53.31,Tháng 2,2024-06-14,Shopee,Sony,274,4.0,1
Máy tính xách tay,Extended full-range forecast,3286.0,69.52,Tháng 9,2024-02-02,Shopee,Burt's Bees,684,1.7,1
Máy tính xách tay,Cross-platform high-level matrix,3732.0,314.99,Tháng 12,2023-12-01,Lazada,Essie,941,2.5,0
Máy tính xách tay,Team-oriented asymmetric moderator,2885.0,50.84,Tháng 10,2024-08-24,Shopee,Farsali,42,2.3,1
Máy tính xách tay,User-friendly hybrid productivity,1139.0,45.53,Tháng 12,2021-11-06,Shopee,L'Occitane,699,1.4,1
Máy tính xách tay,Reactive explicit ability,4350.0,294.06,Tháng 1,2022-02-16,Lazada,The Body Shop,376,4.4,0
Máy tính xách tay,Proactive systematic moratorium,3286.0,91.8,Tháng 11,2024-03-13,Lazada,Estée Lauder,312,4.3,1
Máy tính xách tay,Progressive didactic database,2028.0,435.3,Tháng 10,2023-01-29,Shopee,H&M,358,1.6,0
Máy tính xách tay,Devolved bottom-line intranet,3344.0,207.08,Tháng 3,2022-05-31,Lazada,Garnier SkinActive,732,4.3,0
Máy tính xách tay,Pre-emptive empowering concept,1406.0,95.66,Tháng 7,2021-12-24,Lazada,Physiogel,519,1.4,1
Máy ảnh,Grass-roots scalable framework,2873.0,44.32,Tháng 5,2024-06-14,Shopee,Shu Uemura,249,3.1,1
Máy ảnh,Optional bi-directional moderator,4874.0,229.25,Tháng 8,2024-06-30,Shopee,Revlon,390,1.9,0
Máy ảnh,Innovative actuating data-warehouse,4948.0,443.81,Tháng 6,2024-09-20,Lazada,Essie,343,1.9,0
Máy ảnh,Reactive context-sensitive parallelism,584.0,35.92,Tháng 4,2024-09-03,Lazada,Tatcha,118,3.4,1
Máy ảnh,Self-enabling actuating process improvement,4474.0,271.78,Tháng 4,2023-10-04,Shopee,Chanel,186,4.8,0
Máy ảnh,Visionary reciprocal neural-net,795.0,194.88,Tháng 12,2023-04-09,Shopee,Sunsilk,205,1.9,0
Máy ảnh,Reverse-engineered directional Graphical User Interface,599.0,444.33,Tháng 1,2023-03-24,Lazada,Aveeno,304,1.4,0
Máy ảnh,Cloned logistical knowledge user,1649.0,85.04,Tháng 10,2022-09-19,Lazada,Garnier Fructis,130,3.2,1
Máy ảnh,Organized global interface,2063.0,137.58,Tháng 4,2023-02-12,Shopee,Nivea Men,534,1.8,0
Máy ảnh,Inverse disintermediate function,4313.0,126.06,Tháng 6,2024-07-19,Lazada,Olay Regenerist,1000,2.1,1
Máy ảnh,Proactive uniform firmware,452.0,156.63,Tháng 6,2024-03-21,Shopee,Fanta,393,1.7,0
Máy ảnh,De-engineered user-facing moratorium,4074.0,54.37,Tháng 11,2023-03-25,Shopee,Glade,208,2.3,1
Máy ảnh,Secured zero tolerance framework,4846.0,93.9,Tháng 6,2024-09-13,Lazada,Fanta,899,3.9,1
Máy ảnh,Re-contextualized eco-centric collaboration,4065.0,285.53,Tháng 10,2022-03-13,Lazada,Jojoba Oil,367,1.9,0
Máy ảnh,Sharable leadingedge system engine,4086.0,124.37,Tháng 8,2022-12-21,Lazada,SK-II,804,4.3,1
Máy ảnh,Enhanced intermediate flexibility,4602.0,109.42,Tháng 11,2023-04-08,Shopee,Burt's Bees,92,4.3,1
Máy ảnh,De-engineered reciprocal projection,3378.0,266.37,Tháng 7,2021-12-03,Lazada,Dove Body Wash,649,3.4,0
Máy ảnh,Public-key optimal encryption,1438.0,164.23,Tháng 4,2024-03-25,Lazada,Nestle,555,1.5,0
Máy ảnh,Universal needs-based knowledgebase,1574.0,50.65,Tháng 3,2022-04-14,Shopee,Olay,994,4.9,1
Máy ảnh,Open-source executive ability,919.0,457.88,Tháng 7,2022-11-08,Shopee,Muji,898,3.4,0
Máy ảnh,Customizable secondary productivity,291.0,307.25,Tháng 6,2023-05-01,Shopee,Dr. Jart+,799,4.0,0
Máy ảnh,Synergized bandwidth-monitored process improvement,2796.0,50.06,Tháng 4,2024-05-21,Shopee,Dove Purely Pampering,249,2.2,1
Máy ảnh,Optional dynamic extranet,1828.0,344.81,Tháng 5,2023-08-09,Shopee,Olay,134,1.1,0
Máy ảnh,Operative value-added neural-net,4321.0,39.68,Tháng 3,2023-06-06,Lazada,Dior,960,2.8,1
Máy ảnh,Centralized encompassing knowledgebase,2011.0,329.45,Tháng 5,2022-03-24,Shopee,Biore,447,2.4,0
Máy ảnh,Focused zero administration database,4488.0,178.48,Tháng 2,2023-08-28,Lazada,Paula's Choice,446,2.0,1
Máy ảnh,Mandatory empowering concept,4372.0,179.81,Tháng 1,2024-05-13,Lazada,Cosrx,124,1.6,1
Máy ảnh,Object-based static structure,350.0,249.29,Tháng 4,2024-07-07,Shopee,Missha,486,1.8,0
Máy ảnh,Proactive real-time concept,304.0,88.67,Tháng 2,2024-03-20,Lazada,Tony Moly,495,2.5,1
Máy ảnh,Robust non-volatile neural-net,431.0,156.87,Tháng 3,2024-03-16,Lazada,Sunsilk,402,2.4,0
Máy ảnh,Exclusive bi-directional encryption,2676.0,277.07,Tháng 11,2022-07-11,Lazada,L'Oréal,960,3.0,0
Máy ảnh,Profit-focused impactful core,2928.0,497.81,Tháng 2,2022-12-15,Lazada,The Body Shop,102,1.8,0
Máy ảnh,Reverse-engineered asymmetric benchmark,23.0,235.02,Tháng 11,2023-04-04,Shopee,Dove,958,1.3,0
Máy ảnh,Monitored cohesive utilization,4823.0,71.34,Tháng 11,2021-12-10,Lazada,Simple,339,3.2,1
Máy ảnh,Right-sized exuding strategy,1153.0,230.49,Tháng 3,2023-08-26,Lazada,Nivea Men,169,3.1,0
Máy ảnh,Open-source incremental attitude,4429.0,429.84,Tháng 11,2023-09-25,Lazada,Samsung,314,4.7,0
Máy ảnh,Proactive disintermediate emulation,4256.0,206.76,Tháng 5,2023-06-20,Lazada,TRESemmé,974,4.1,0
Máy ảnh,Secured motivating firmware,1548.0,362.02,Tháng 6,2022-01-28,Lazada,Samsung,957,4.2,0
Máy ảnh,Assimilated systematic ability,3602.0,480.14,Tháng 11,2024-01-26,Shopee,Coca-Cola,938,2.5,0
Máy ảnh,Secured background structure,2442.0,274.3,Tháng 10,2022-11-02,Lazada,Avène,916,2.3,0
Máy ảnh,Cloned client-driven benchmark,2136.0,27.58,Tháng 10,2022-08-14,Lazada,Dr. Jart+,920,3.8,1
Máy ảnh,Extended object-oriented firmware,1337.0,262.31,Tháng 2,2022-04-30,Shopee,Too Faced,375,4.8,0
Máy ảnh,Front-line fresh-thinking model,1014.0,179.26,Tháng 6,2022-07-30,Lazada,Himalaya,87,3.2,0
Máy ảnh,Down-sized high-level approach,2619.0,444.04,Tháng 1,2022-01-29,Shopee,Avène,194,2.3,0
Máy ảnh,Phased modular architecture,870.0,104.49,Tháng 7,2023-03-29,Lazada,Anastasia Beverly Hills,193,4.9,1
Máy ảnh,Function-based scalable adapter,4954.0,65.21,Tháng 4,2024-02-25,Lazada,Sony,406,5.0,1
Máy ảnh,Function-based empowering throughput,810.0,181.38,Tháng 11,2023-12-05,Shopee,L'Oréal Professionnel,68,3.5,0
Máy ảnh,Fundamental client-driven open system,1491.0,270.94,Tháng 4,2023-09-12,Lazada,Fanta,603,4.0,0
Máy ảnh,Self-enabling modular productivity,4396.0,350.26,Tháng 7,2024-06-22,Lazada,Neutrogena,334,2.2,0
Máy ảnh,Focused bi-directional challenge,4128.0,388.14,Tháng 8,2024-01-15,Lazada,Hada Labo,420,4.9,0
Máy ảnh,Automated analyzing task-force,302.0,340.93,Tháng 11,2023-10-03,Lazada,Smashbox,674,3.9,0
Máy ảnh,Programmable high-level matrices,2823.0,243.57,Tháng 8,2023-05-26,Shopee,Dr. Jart+,983,1.6,0
Máy ảnh,Devolved stable throughput,3138.0,470.32,Tháng 12,2023-10-18,Shopee,Kose,774,1.3,0
Máy ảnh,Open-source context-sensitive info-mediaries,1043.0,99.74,Tháng 5,2023-08-11,Lazada,Coty,410,2.2,1
Máy ảnh,Optional radical matrices,923.0,291.88,Tháng 11,2023-12-23,Shopee,Dior,508,3.5,0
Máy ảnh,Open-source 24/7 circuit,960.0,24.56,Tháng 12,2024-03-28,Lazada,Vichy,679,4.2,1
Máy ảnh,Programmable intangible ability,157.0,237.98,Tháng 8,2024-08-28,Lazada,Aveda,762,4.3,0
Máy ảnh,Phased eco-centric workforce,132.0,14.99,Tháng 6,2022-01-14,Shopee,Farsali,345,4.1,1
Máy ảnh,Phased asymmetric toolset,2263.0,317.55,Tháng 8,2022-07-07,Lazada,Neutrogena,433,3.3,0
Máy ảnh,Expanded hybrid hub,2305.0,11.19,Tháng 3,2022-07-18,Shopee,Garnier,484,4.8,1
Máy ảnh,Optional analyzing success,551.0,107.5,Tháng 3,2021-12-09,Lazada,Benefit Cosmetics,234,3.3,1
Máy ảnh,Reduced next generation standardization,1756.0,393.13,Tháng 6,2024-04-13,Shopee,Garnier Fructis,398,2.6,0
Máy ảnh,Enhanced contextually-based parallelism,3468.0,369.87,Tháng 3,2024-05-24,Shopee,Fenty Beauty,44,1.5,0
Máy ảnh,Down-sized national Graphical User Interface,3578.0,228.5,Tháng 1,2023-10-29,Shopee,SK-II,987,4.1,0
Máy ảnh,Balanced bifurcated projection,87.0,226.34,Tháng 6,2022-11-14,Lazada,Etude House,15,3.7,0
Máy ảnh,Diverse reciprocal model,4541.0,87.88,Tháng 10,2024-10-27,Shopee,Nike,215,1.0,1
Máy ảnh,Cloned tangible utilization,600.0,53.9,Tháng 12,2023-05-30,Shopee,Revlon,236,1.9,1
Máy ảnh,Robust national time-frame,3115.0,340.47,Tháng 7,2023-03-31,Lazada,L'Oréal,662,1.7,0
Máy ảnh,Self-enabling zero-defect toolset,4588.0,103.51,Tháng 5,2023-06-01,Lazada,Olay,185,3.9,1
Máy ảnh,Diverse incremental intranet,2185.0,396.47,Tháng 8,2024-08-26,Shopee,Axe,441,2.5,0
Máy ảnh,Switchable 6thgeneration collaboration,2833.0,52.41,Tháng 7,2023-06-13,Lazada,Neutrogena,39,3.2,1
Máy ảnh,Devolved multi-tasking matrices,3065.0,68.82,Tháng 12,2022-10-19,Shopee,The Inkey List,773,4.7,1
Máy ảnh,Reactive intermediate collaboration,3490.0,283.99,Tháng 2,2024-08-08,Shopee,Benton,423,3.6,0
Máy ảnh,Innovative didactic toolset,4883.0,411.98,Tháng 1,2021-12-19,Shopee,Lancôme,954,2.3,0
Máy ảnh,Operative stable complexity,4659.0,151.4,Tháng 7,2022-11-24,Lazada,Benefit Cosmetics,885,3.1,1
Máy ảnh,Enhanced disintermediate conglomeration,1799.0,10.58,Tháng 8,2022-10-16,Shopee,Paula's Choice,894,2.3,1
Máy ảnh,Seamless maximized benchmark,1569.0,440.54,Tháng 5,2023-06-30,Lazada,Zara,45,2.4,0
Máy ảnh,Fully-configurable asynchronous process improvement,632.0,424.57,Tháng 4,2024-07-28,Shopee,SK-II,352,2.8,0
Máy ảnh,Front-line optimizing task-force,852.0,190.09,Tháng 7,2023-03-15,Shopee,Nivea Men,737,3.8,0
Máy ảnh,Cloned human-resource workforce,1746.0,478.16,Tháng 8,2024-06-18,Lazada,The Body Shop Tea Tree,399,4.6,0
Máy ảnh,Networked scalable artificial intelligence,2298.0,29.27,Tháng 11,2024-01-03,Lazada,Lancôme,173,1.3,1
Máy ảnh,Persevering 24hour neural-net,1032.0,89.74,Tháng 11,2022-02-14,Shopee,Drunk Elephant,213,3.4,1
Máy ảnh,Proactive reciprocal focus group,2650.0,260.75,Tháng 12,2024-01-08,Shopee,Maybelline,862,1.3,0
Mì ăn liền,User-friendly client-server instruction set,1125.0,50.31,Tháng 8,2022-01-14,Shopee,L'Occitane,25,4.0,1
Mì ăn liền,Enhanced radical leverage,2216.0,442.21,Tháng 9,2022-11-02,Lazada,Neutrogena,384,1.6,0
Mì ăn liền,Function-based leadingedge paradigm,548.0,30.13,Tháng 3,2023-02-16,Lazada,Burt's Bees,222,3.2,1
Mì ăn liền,Reactive non-volatile emulation,3252.0,384.94,Tháng 2,2023-09-19,Shopee,Etude House,628,1.8,0
Mì ăn liền,Exclusive discrete flexibility,3315.0,311.91,Tháng 6,2022-02-02,Lazada,Biore,313,2.4,0
Mì ăn liền,Reverse-engineered high-level customer loyalty,687.0,162.49,Tháng 12,2023-07-02,Shopee,Urban Decay,146,4.1,0
Mì ăn liền,Optional intangible project,842.0,470.99,Tháng 6,2022-05-11,Shopee,Aveda,204,1.9,0
Mì ăn liền,Programmable leadingedge archive,3396.0,325.78,Tháng 12,2024-04-13,Lazada,Colgate,825,4.4,0
Mì ăn liền,Balanced regional productivity,4614.0,402.65,Tháng 8,2022-11-18,Lazada,H&M,680,2.0,0
Mì ăn liền,Pre-emptive bi-directional functionalities,4871.0,481.3,Tháng 2,2022-04-26,Shopee,P&G,502,1.5,0
Mì ăn liền,Grass-roots disintermediate collaboration,3393.0,223.56,Tháng 7,2023-02-09,Shopee,O.P.I.,407,2.7,0
Mì ăn liền,Balanced background paradigm,885.0,67.51,Tháng 12,2022-11-13,Lazada,L'Oréal Professionnel,153,4.1,1
Mì ăn liền,Progressive content-based utilization,2050.0,74.03,Tháng 9,2022-03-09,Shopee,TRESemmé,963,1.5,1
Mì ăn liền,Ameliorated static conglomeration,2975.0,164.82,Tháng 9,2023-11-06,Lazada,Physiogel,145,4.6,0
Mì ăn liền,Synchronized 5thgeneration migration,2478.0,408.27,Tháng 5,2021-12-08,Lazada,Jojoba Oil,672,2.9,0
Mì ăn liền,Multi-tiered dedicated access,3567.0,318.87,Tháng 7,2022-04-30,Lazada,SkinCeuticals,208,1.4,0
Mì ăn liền,Reactive 3rdgeneration array,2275.0,175.42,Tháng 4,2024-05-13,Lazada,Cosrx,931,4.1,0
Mì ăn liền,Re-engineered bandwidth-monitored secured line,1853.0,494.88,Tháng 1,2024-02-16,Lazada,Eucerin,247,4.4,0
Mì ăn liền,Re-contextualized mobile model,2795.0,347.76,Tháng 10,2024-05-13,Lazada,Etude House,782,2.4,0
Mì ăn liền,Front-line bi-directional utilization,4645.0,451.1,Tháng 2,2023-03-03,Shopee,Maybelline,674,3.8,0
Mì ăn liền,Managed asymmetric hardware,3246.0,44.67,Tháng 7,2023-07-10,Shopee,Huda Beauty,284,2.9,1
